f [Hz], FR(kf0), FI(kf0), |F(kf0)|
2.0214,-1.13781,0,1.13781
2.02179,-2.12132,0,2.12132
2.02217,-3.0844,0,3.0844
2.02255,-3.90862,0,3.90862
2.02294,-4.49352,0,4.49352
2.02332,-4.77164,0,4.77164
2.0237,-4.71858,0,4.71858
2.02409,-4.35657,0,4.35657
2.02447,-3.75092,0,3.75092
2.02485,-3,0,3
2.02524,-2.22019,0,2.22019
2.02562,-1.52814,0,1.52814
2.02601,-1.02306,0,1.02306
2.02639,-0.771639,0,0.771639
2.02677,-0.798005,0,0.798005
2.02716,-1.0802,0,1.0802
2.02754,-1.55366,0,1.55366
2.02792,-2.12132,0,2.12132
2.02831,-2.66855,0,2.66855
2.02869,-3.08092,0,3.08092
2.02907,-3.26195,0,3.26195
2.02946,-3.14805,0,3.14805
2.02984,-2.71861,0,2.71861
2.03022,-1.99948,0,1.99948
2.03061,-1.05942,0,1.05942
2.03099,-2.42487e-13,0,2.42487e-13
2.03137,1.05942,0,1.05942
2.03176,1.99948,0,1.99948
2.03214,2.71861,0,2.71861
2.03252,3.14805,0,3.14805
2.03291,3.26195,0,3.26195
2.03329,3.08092,0,3.08092
2.03368,2.66855,0,2.66855
2.03406,2.12132,0,2.12132
2.03444,1.55366,0,1.55366
2.03483,1.0802,0,1.0802
2.03521,0.798005,0,0.798005
2.03559,0.771639,0,0.771639
2.03598,1.02306,0,1.02306
2.03636,1.52814,0,1.52814
2.03674,2.22019,0,2.22019
2.03713,3,0,3
2.03751,3.75092,0,3.75092
2.03789,4.35657,0,4.35657
2.03828,4.71858,0,4.71858
2.03866,4.77164,0,4.77164
2.03904,4.49352,0,4.49352
2.03943,3.90862,0,3.90862
2.03981,3.0844,0,3.0844
2.04019,2.12132,0,2.12132
2.04058,1.13781,0,1.13781
2.04096,0.252497,0,0.252497
2.04134,-0.433569,0,0.433569
2.04173,-0.85195,0,0.85195
2.04211,-0.976905,0,0.976905
2.0425,-0.828943,0,0.828943
2.04288,-0.471315,0,0.471315
2.04326,-1.64124e-13,0,1.64124e-13
2.04365,0.471315,0,0.471315
2.04403,0.828943,0,0.828943
2.04441,0.976905,0,0.976905
2.0448,0.85195,0,0.85195
2.04518,0.433569,0,0.433569
2.04556,-0.252497,0,0.252497
2.04595,-1.13781,0,1.13781
2.04633,-2.12132,0,2.12132
2.04671,-3.0844,0,3.0844
2.0471,-3.90862,0,3.90862
2.04748,-4.49352,0,4.49352
2.04786,-4.77164,0,4.77164
2.04825,-4.71858,0,4.71858
2.04863,-4.35657,0,4.35657
2.04901,-3.75092,0,3.75092
2.0494,-3,0,3
2.04978,-2.22019,0,2.22019
2.05017,-1.52814,0,1.52814
2.05055,-1.02306,0,1.02306
2.05093,-0.771639,0,0.771639
2.05132,-0.798005,0,0.798005
2.0517,-1.0802,0,1.0802
2.05208,-1.55366,0,1.55366
2.05247,-2.12132,0,2.12132
2.05285,-2.66855,0,2.66855
2.05323,-3.08092,0,3.08092
2.05362,-3.26195,0,3.26195
2.054,-3.14805,0,3.14805
2.05438,-2.71861,0,2.71861
2.05477,-1.99948,0,1.99948
2.05515,-1.05942,0,1.05942
2.05553,-4.7966e-13,0,4.7966e-13
2.05592,1.05942,0,1.05942
2.0563,1.99948,0,1.99948
2.05668,2.71861,0,2.71861
2.05707,3.14805,0,3.14805
2.05745,3.26195,0,3.26195
2.05784,3.08092,0,3.08092
2.05822,2.66855,0,2.66855
2.0586,2.12132,0,2.12132
2.05899,1.55366,0,1.55366
2.05937,1.0802,0,1.0802
2.05975,0.798005,0,0.798005
2.06014,0.771639,0,0.771639
2.06052,1.02306,0,1.02306
2.0609,1.52814,0,1.52814
2.06129,2.22019,0,2.22019
2.06167,3,0,3
2.06205,3.75092,0,3.75092
2.06244,4.35657,0,4.35657
2.06282,4.71858,0,4.71858
2.0632,4.77164,0,4.77164
2.06359,4.49352,0,4.49352
2.06397,3.90862,0,3.90862
2.06435,3.0844,0,3.0844
2.06474,2.12132,0,2.12132
2.06512,1.13781,0,1.13781
2.06551,0.252497,0,0.252497
2.06589,-0.433569,0,0.433569
2.06627,-0.85195,0,0.85195
2.06666,-0.976905,0,0.976905
2.06704,-0.828943,0,0.828943
2.06742,-0.471315,0,0.471315
2.06781,-2.7193e-13,0,2.7193e-13
2.06819,0.471315,0,0.471315
2.06857,0.828943,0,0.828943
2.06896,0.976905,0,0.976905
2.06934,0.85195,0,0.85195
2.06972,0.433569,0,0.433569
2.07011,-0.252497,0,0.252497
2.07049,-1.13781,0,1.13781
2.07087,-2.12132,0,2.12132
2.07126,-3.0844,0,3.0844
2.07164,-3.90862,0,3.90862
2.07202,-4.49352,0,4.49352
2.07241,-4.77164,0,4.77164
2.07279,-4.71858,0,4.71858
2.07318,-4.35657,0,4.35657
2.07356,-3.75092,0,3.75092
2.07394,-3,0,3
2.07433,-2.22019,0,2.22019
2.07471,-1.52814,0,1.52814
2.07509,-1.02306,0,1.02306
2.07548,-0.771639,0,0.771639
2.07586,-0.798005,0,0.798005
2.07624,-1.0802,0,1.0802
2.07663,-1.55366,0,1.55366
2.07701,-2.12132,0,2.12132
2.07739,-2.66855,0,2.66855
2.07778,-3.08092,0,3.08092
2.07816,-3.26195,0,3.26195
2.07854,-3.14805,0,3.14805
2.07893,-2.71861,0,2.71861
2.07931,-1.99948,0,1.99948
2.07969,-1.05942,0,1.05942
2.08008,-7.16834e-13,0,7.16834e-13
2.08046,1.05942,0,1.05942
2.08084,1.99948,0,1.99948
2.08123,2.71861,0,2.71861
2.08161,3.14805,0,3.14805
2.082,3.26195,0,3.26195
2.08238,3.08092,0,3.08092
2.08276,2.66855,0,2.66855
2.08315,2.12132,0,2.12132
2.08353,1.55366,0,1.55366
2.08391,1.0802,0,1.0802
2.0843,0.798005,0,0.798005
2.08468,0.771639,0,0.771639
2.08506,1.02306,0,1.02306
2.08545,1.52814,0,1.52814
2.08583,2.22019,0,2.22019
2.08621,3,0,3
2.0866,3.75092,0,3.75092
2.08698,4.35657,0,4.35657
2.08736,4.71858,0,4.71858
2.08775,4.77164,0,4.77164
2.08813,4.49352,0,4.49352
2.08851,3.90862,0,3.90862
2.0889,3.0844,0,3.0844
2.08928,2.12132,0,2.12132
2.08967,1.13781,0,1.13781
2.09005,0.252497,0,0.252497
2.09043,-0.433569,0,0.433569
2.09082,-0.85195,0,0.85195
2.0912,-0.976905,0,0.976905
2.09158,-0.828943,0,0.828943
2.09197,-0.471315,0,0.471315
2.09235,-3.79736e-13,0,3.79736e-13
2.09273,0.471315,0,0.471315
2.09312,0.828943,0,0.828943
2.0935,0.976905,0,0.976905
2.09388,0.85195,0,0.85195
2.09427,0.433569,0,0.433569
2.09465,-0.252497,0,0.252497
2.09503,-1.13781,0,1.13781
2.09542,-2.12132,0,2.12132
2.0958,-3.0844,0,3.0844
2.09618,-3.90862,0,3.90862
2.09657,-4.49352,0,4.49352
2.09695,-4.77164,0,4.77164
2.09734,-4.71858,0,4.71858
2.09772,-4.35657,0,4.35657
2.0981,-3.75092,0,3.75092
2.09849,-3,0,3
2.09887,-2.22019,0,2.22019
2.09925,-1.52814,0,1.52814
2.09964,-1.02306,0,1.02306
2.10002,-0.771639,0,0.771639
2.1004,-0.798005,0,0.798005
2.10079,-1.0802,0,1.0802
2.10117,-1.55366,0,1.55366
2.10155,-2.12132,0,2.12132
2.10194,-2.66855,0,2.66855
2.10232,-3.08092,0,3.08092
2.1027,-3.26195,0,3.26195
2.10309,-3.14805,0,3.14805
2.10347,-2.71861,0,2.71861
2.10385,-1.99948,0,1.99948
2.10424,-1.05942,0,1.05942
2.10462,2.96548e-13,0,2.96548e-13
2.10501,1.05942,0,1.05942
2.10539,1.99948,0,1.99948
2.10577,2.71861,0,2.71861
2.10616,3.14805,0,3.14805
2.10654,3.26195,0,3.26195
2.10692,3.08092,0,3.08092
2.10731,2.66855,0,2.66855
2.10769,2.12132,0,2.12132
2.10807,1.55366,0,1.55366
2.10846,1.0802,0,1.0802
2.10884,0.798005,0,0.798005
2.10922,0.771639,0,0.771639
2.10961,1.02306,0,1.02306
2.10999,1.52814,0,1.52814
2.11037,2.22019,0,2.22019
2.11076,3,0,3
2.11114,3.75092,0,3.75092
2.11152,4.35657,0,4.35657
2.11191,4.71858,0,4.71858
2.11229,4.77164,0,4.77164
2.11268,4.49352,0,4.49352
2.11306,3.90862,0,3.90862
2.11344,3.0844,0,3.0844
2.11383,2.12132,0,2.12132
2.11421,1.13781,0,1.13781
2.11459,0.252497,0,0.252497
2.11498,-0.433569,0,0.433569
2.11536,-0.85195,0,0.85195
2.11574,-0.976905,0,0.976905
2.11613,-0.828943,0,0.828943
2.11651,-0.471315,0,0.471315
2.11689,8.08917e-14,0,8.08917e-14
2.11728,0.471315,0,0.471315
2.11766,0.828943,0,0.828943
2.11804,0.976905,0,0.976905
2.11843,0.85195,0,0.85195
2.11881,0.433569,0,0.433569
2.11919,-0.252497,0,0.252497
2.11958,-1.13781,0,1.13781
2.11996,-2.12132,0,2.12132
2.12034,-3.0844,0,3.0844
2.12073,-3.90862,0,3.90862
2.12111,-4.49352,0,4.49352
2.1215,-4.77164,0,4.77164
2.12188,-4.71858,0,4.71858
2.12226,-4.35657,0,4.35657
2.12265,-3.75092,0,3.75092
2.12303,-3,0,3
2.12341,-2.22019,0,2.22019
2.1238,-1.52814,0,1.52814
2.12418,-1.02306,0,1.02306
2.12456,-0.771639,0,0.771639
2.12495,-0.798005,0,0.798005
2.12533,-1.0802,0,1.0802
2.12571,-1.55366,0,1.55366
2.1261,-2.12132,0,2.12132
2.12648,-2.66855,0,2.66855
2.12686,-3.08092,0,3.08092
2.12725,-3.26195,0,3.26195
2.12763,-3.14805,0,3.14805
2.12801,-2.71861,0,2.71861
2.1284,-1.99948,0,1.99948
2.12878,-1.05942,0,1.05942
2.12917,5.9375e-14,0,5.9375e-14
2.12955,1.05942,0,1.05942
2.12993,1.99948,0,1.99948
2.13032,2.71861,0,2.71861
2.1307,3.14805,0,3.14805
2.13108,3.26195,0,3.26195
2.13147,3.08092,0,3.08092
2.13185,2.66855,0,2.66855
2.13223,2.12132,0,2.12132
2.13262,1.55366,0,1.55366
2.133,1.0802,0,1.0802
2.13338,0.798005,0,0.798005
2.13377,0.771639,0,0.771639
2.13415,1.02306,0,1.02306
2.13453,1.52814,0,1.52814
2.13492,2.22019,0,2.22019
2.1353,3,0,3
2.13568,3.75092,0,3.75092
2.13607,4.35657,0,4.35657
2.13645,4.71858,0,4.71858
2.13684,4.77164,0,4.77164
2.13722,4.49352,0,4.49352
2.1376,3.90862,0,3.90862
2.13799,3.0844,0,3.0844
2.13837,2.12132,0,2.12132
2.13875,1.13781,0,1.13781
2.13914,0.252497,0,0.252497
2.13952,-0.433569,0,0.433569
2.1399,-0.85195,0,0.85195
2.14029,-0.976905,0,0.976905
2.14067,-0.828943,0,0.828943
2.14105,-0.471315,0,0.471315
2.14144,-2.69144e-14,0,2.69144e-14
2.14182,0.471315,0,0.471315
2.1422,0.828943,0,0.828943
2.14259,0.976905,0,0.976905
2.14297,0.85195,0,0.85195
2.14335,0.433569,0,0.433569
2.14374,-0.252497,0,0.252497
2.14412,-1.13781,0,1.13781
2.14451,-2.12132,0,2.12132
2.14489,-3.0844,0,3.0844
2.14527,-3.90862,0,3.90862
2.14566,-4.49352,0,4.49352
2.14604,-4.77164,0,4.77164
2.14642,-4.71858,0,4.71858
2.14681,-4.35657,0,4.35657
2.14719,-3.75092,0,3.75092
2.14757,-3,0,3
2.14796,-2.22019,0,2.22019
2.14834,-1.52814,0,1.52814
2.14872,-1.02306,0,1.02306
2.14911,-0.771639,0,0.771639
2.14949,-0.798005,0,0.798005
2.14987,-1.0802,0,1.0802
2.15026,-1.55366,0,1.55366
2.15064,-2.12132,0,2.12132
2.15102,-2.66855,0,2.66855
2.15141,-3.08092,0,3.08092
2.15179,-3.26195,0,3.26195
2.15218,-3.14805,0,3.14805
2.15256,-2.71861,0,2.71861
2.15294,-1.99948,0,1.99948
2.15333,-1.05942,0,1.05942
2.15371,-1.77798e-13,0,1.77798e-13
2.15409,1.05942,0,1.05942
2.15448,1.99948,0,1.99948
2.15486,2.71861,0,2.71861
2.15524,3.14805,0,3.14805
2.15563,3.26195,0,3.26195
2.15601,3.08092,0,3.08092
2.15639,2.66855,0,2.66855
2.15678,2.12132,0,2.12132
2.15716,1.55366,0,1.55366
2.15754,1.0802,0,1.0802
2.15793,0.798005,0,0.798005
2.15831,0.771639,0,0.771639
2.15869,1.02306,0,1.02306
2.15908,1.52814,0,1.52814
2.15946,2.22019,0,2.22019
2.15984,3,0,3
2.16023,3.75092,0,3.75092
2.16061,4.35657,0,4.35657
2.161,4.71858,0,4.71858
2.16138,4.77164,0,4.77164
2.16176,4.49352,0,4.49352
2.16215,3.90862,0,3.90862
2.16253,3.0844,0,3.0844
2.16291,2.12132,0,2.12132
2.1633,1.13781,0,1.13781
2.16368,0.252497,0,0.252497
2.16406,-0.433569,0,0.433569
2.16445,-0.85195,0,0.85195
2.16483,-0.976905,0,0.976905
2.16521,-0.828943,0,0.828943
2.1656,-0.471315,0,0.471315
2.16598,-1.3472e-13,0,1.3472e-13
2.16636,0.471315,0,0.471315
2.16675,0.828943,0,0.828943
2.16713,0.976905,0,0.976905
2.16751,0.85195,0,0.85195
2.1679,0.433569,0,0.433569
2.16828,-0.252497,0,0.252497
2.16867,-1.13781,0,1.13781
2.16905,-2.12132,0,2.12132
2.16943,-3.0844,0,3.0844
2.16982,-3.90862,0,3.90862
2.1702,-4.49352,0,4.49352
2.17058,-4.77164,0,4.77164
2.17097,-4.71858,0,4.71858
2.17135,-4.35657,0,4.35657
2.17173,-3.75092,0,3.75092
2.17212,-3,0,3
2.1725,-2.22019,0,2.22019
2.17288,-1.52814,0,1.52814
2.17327,-1.02306,0,1.02306
2.17365,-0.771639,0,0.771639
2.17403,-0.798005,0,0.798005
2.17442,-1.0802,0,1.0802
2.1748,-1.55366,0,1.55366
2.17518,-2.12132,0,2.12132
2.17557,-2.66855,0,2.66855
2.17595,-3.08092,0,3.08092
2.17634,-3.26195,0,3.26195
2.17672,-3.14805,0,3.14805
2.1771,-2.71861,0,2.71861
2.17749,-1.99948,0,1.99948
2.17787,-1.05942,0,1.05942
2.17825,-4.14972e-13,0,4.14972e-13
2.17864,1.05942,0,1.05942
2.17902,1.99948,0,1.99948
2.1794,2.71861,0,2.71861
2.17979,3.14805,0,3.14805
2.18017,3.26195,0,3.26195
2.18055,3.08092,0,3.08092
2.18094,2.66855,0,2.66855
2.18132,2.12132,0,2.12132
2.1817,1.55366,0,1.55366
2.18209,1.0802,0,1.0802
2.18247,0.798005,0,0.798005
2.18285,0.771639,0,0.771639
2.18324,1.02306,0,1.02306
2.18362,1.52814,0,1.52814
2.18401,2.22019,0,2.22019
2.18439,3,0,3
2.18477,3.75092,0,3.75092
2.18516,4.35657,0,4.35657
2.18554,4.71858,0,4.71858
2.18592,4.77164,0,4.77164
2.18631,4.49352,0,4.49352
2.18669,3.90862,0,3.90862
2.18707,3.0844,0,3.0844
2.18746,2.12132,0,2.12132
2.18784,1.13781,0,1.13781
2.18822,0.252497,0,0.252497
2.18861,-0.433569,0,0.433569
2.18899,-0.85195,0,0.85195
2.18937,-0.976905,0,0.976905
2.18976,-0.828943,0,0.828943
2.19014,-0.471315,0,0.471315
2.19052,-2.42526e-13,0,2.42526e-13
2.19091,0.471315,0,0.471315
2.19129,0.828943,0,0.828943
2.19168,0.976905,0,0.976905
2.19206,0.85195,0,0.85195
2.19244,0.433569,0,0.433569
2.19283,-0.252497,0,0.252497
2.19321,-1.13781,0,1.13781
2.19359,-2.12132,0,2.12132
2.19398,-3.0844,0,3.0844
2.19436,-3.90862,0,3.90862
2.19474,-4.49352,0,4.49352
2.19513,-4.77164,0,4.77164
2.19551,-4.71858,0,4.71858
2.19589,-4.35657,0,4.35657
2.19628,-3.75092,0,3.75092
2.19666,-3,0,3
2.19704,-2.22019,0,2.22019
2.19743,-1.52814,0,1.52814
2.19781,-1.02306,0,1.02306
2.19819,-0.771639,0,0.771639
2.19858,-0.798005,0,0.798005
2.19896,-1.0802,0,1.0802
2.19934,-1.55366,0,1.55366
2.19973,-2.12132,0,2.12132
2.20011,-2.66855,0,2.66855
2.2005,-3.08092,0,3.08092
2.20088,-3.26195,0,3.26195
2.20126,-3.14805,0,3.14805
2.20165,-2.71861,0,2.71861
2.20203,-1.99948,0,1.99948
2.20241,-1.05942,0,1.05942
2.2028,-6.52145e-13,0,6.52145e-13
2.20318,1.05942,0,1.05942
2.20356,1.99948,0,1.99948
2.20395,2.71861,0,2.71861
2.20433,3.14805,0,3.14805
2.20471,3.26195,0,3.26195
2.2051,3.08092,0,3.08092
2.20548,2.66855,0,2.66855
2.20586,2.12132,0,2.12132
2.20625,1.55366,0,1.55366
2.20663,1.0802,0,1.0802
2.20701,0.798005,0,0.798005
2.2074,0.771639,0,0.771639
2.20778,1.02306,0,1.02306
2.20817,1.52814,0,1.52814
2.20855,2.22019,0,2.22019
2.20893,3,0,3
2.20932,3.75092,0,3.75092
2.2097,4.35657,0,4.35657
2.21008,4.71858,0,4.71858
2.21047,4.77164,0,4.77164
2.21085,4.49352,0,4.49352
2.21123,3.90862,0,3.90862
2.21162,3.0844,0,3.0844
2.212,2.12132,0,2.12132
2.21238,1.13781,0,1.13781
2.21277,0.252497,0,0.252497
2.21315,-0.433569,0,0.433569
2.21353,-0.85195,0,0.85195
2.21392,-0.976905,0,0.976905
2.2143,-0.828943,0,0.828943
2.21468,-0.471315,0,0.471315
2.21507,-3.50333e-13,0,3.50333e-13
2.21545,0.471315,0,0.471315
2.21584,0.828943,0,0.828943
2.21622,0.976905,0,0.976905
2.2166,0.85195,0,0.85195
2.21699,0.433569,0,0.433569
2.21737,-0.252497,0,0.252497
2.21775,-1.13781,0,1.13781
2.21814,-2.12132,0,2.12132
2.21852,-3.0844,0,3.0844
2.2189,-3.90862,0,3.90862
2.21929,-4.49352,0,4.49352
2.21967,-4.77164,0,4.77164
2.22005,-4.71858,0,4.71858
2.22044,-4.35657,0,4.35657
2.22082,-3.75092,0,3.75092
2.2212,-3,0,3
2.22159,-2.22019,0,2.22019
2.22197,-1.52814,0,1.52814
2.22235,-1.02306,0,1.02306
2.22274,-0.771639,0,0.771639
2.22312,-0.798005,0,0.798005
2.22351,-1.0802,0,1.0802
2.22389,-1.55366,0,1.55366
2.22427,-2.12132,0,2.12132
2.22466,-2.66855,0,2.66855
2.22504,-3.08092,0,3.08092
2.22542,-3.26195,0,3.26195
2.22581,-3.14805,0,3.14805
2.22619,-2.71861,0,2.71861
2.22657,-1.99948,0,1.99948
2.22696,-1.05942,0,1.05942
2.22734,3.61237e-13,0,3.61237e-13
2.22772,1.05942,0,1.05942
2.22811,1.99948,0,1.99948
2.22849,2.71861,0,2.71861
2.22887,3.14805,0,3.14805
2.22926,3.26195,0,3.26195
2.22964,3.08092,0,3.08092
2.23002,2.66855,0,2.66855
2.23041,2.12132,0,2.12132
2.23079,1.55366,0,1.55366
2.23118,1.0802,0,1.0802
2.23156,0.798005,0,0.798005
2.23194,0.771639,0,0.771639
2.23233,1.02306,0,1.02306
2.23271,1.52814,0,1.52814
2.23309,2.22019,0,2.22019
2.23348,3,0,3
2.23386,3.75092,0,3.75092
2.23424,4.35657,0,4.35657
2.23463,4.71858,0,4.71858
2.23501,4.77164,0,4.77164
2.23539,4.49352,0,4.49352
2.23578,3.90862,0,3.90862
2.23616,3.0844,0,3.0844
2.23654,2.12132,0,2.12132
2.23693,1.13781,0,1.13781
2.23731,0.252497,0,0.252497
2.23769,-0.433569,0,0.433569
2.23808,-0.85195,0,0.85195
2.23846,-0.976905,0,0.976905
2.23884,-0.828943,0,0.828943
2.23923,-0.471315,0,0.471315
2.23961,1.10296e-13,0,1.10296e-13
2.24,0.471315,0,0.471315
2.24038,0.828943,0,0.828943
2.24076,0.976905,0,0.976905
2.24115,0.85195,0,0.85195
2.24153,0.433569,0,0.433569
2.24191,-0.252497,0,0.252497
2.2423,-1.13781,0,1.13781
2.24268,-2.12132,0,2.12132
2.24306,-3.0844,0,3.0844
2.24345,-3.90862,0,3.90862
2.24383,-4.49352,0,4.49352
2.24421,-4.77164,0,4.77164
2.2446,-4.71858,0,4.71858
2.24498,-4.35657,0,4.35657
2.24536,-3.75092,0,3.75092
2.24575,-3,0,3
2.24613,-2.22019,0,2.22019
2.24651,-1.52814,0,1.52814
2.2469,-1.02306,0,1.02306
2.24728,-0.771639,0,0.771639
2.24767,-0.798005,0,0.798005
2.24805,-1.0802,0,1.0802
2.24843,-1.55366,0,1.55366
2.24882,-2.12132,0,2.12132
2.2492,-2.66855,0,2.66855
2.24958,-3.08092,0,3.08092
2.24997,-3.26195,0,3.26195
2.25035,-3.14805,0,3.14805
2.25073,-2.71861,0,2.71861
2.25112,-1.99948,0,1.99948
2.2515,-1.05942,0,1.05942
2.25188,1.24064e-13,0,1.24064e-13
2.25227,1.05942,0,1.05942
2.25265,1.99948,0,1.99948
2.25303,2.71861,0,2.71861
2.25342,3.14805,0,3.14805
2.2538,3.26195,0,3.26195
2.25418,3.08092,0,3.08092
2.25457,2.66855,0,2.66855
2.25495,2.12132,0,2.12132
2.25534,1.55366,0,1.55366
2.25572,1.0802,0,1.0802
2.2561,0.798005,0,0.798005
2.25649,0.771639,0,0.771639
2.25687,1.02306,0,1.02306
2.25725,1.52814,0,1.52814
2.25764,2.22019,0,2.22019
2.25802,3,0,3
2.2584,3.75092,0,3.75092
2.25879,4.35657,0,4.35657
2.25917,4.71858,0,4.71858
2.25955,4.77164,0,4.77164
2.25994,4.49352,0,4.49352
2.26032,3.90862,0,3.90862
2.2607,3.0844,0,3.0844
2.26109,2.12132,0,2.12132
2.26147,1.13781,0,1.13781
2.26185,0.252497,0,0.252497
2.26224,-0.433569,0,0.433569
2.26262,-0.85195,0,0.85195
2.26301,-0.976905,0,0.976905
2.26339,-0.828943,0,0.828943
2.26377,-0.471315,0,0.471315
2.26416,2.48953e-15,0,2.48953e-15
2.26454,0.471315,0,0.471315
2.26492,0.828943,0,0.828943
2.26531,0.976905,0,0.976905
2.26569,0.85195,0,0.85195
2.26607,0.433569,0,0.433569
2.26646,-0.252497,0,0.252497
2.26684,-1.13781,0,1.13781
2.26722,-2.12132,0,2.12132
2.26761,-3.0844,0,3.0844
2.26799,-3.90862,0,3.90862
2.26837,-4.49352,0,4.49352
2.26876,-4.77164,0,4.77164
2.26914,-4.71858,0,4.71858
2.26952,-4.35657,0,4.35657
2.26991,-3.75092,0,3.75092
2.27029,-3,0,3
2.27068,-2.22019,0,2.22019
2.27106,-1.52814,0,1.52814
2.27144,-1.02306,0,1.02306
2.27183,-0.771639,0,0.771639
2.27221,-0.798005,0,0.798005
2.27259,-1.0802,0,1.0802
2.27298,-1.55366,0,1.55366
2.27336,-2.12132,0,2.12132
2.27374,-2.66855,0,2.66855
2.27413,-3.08092,0,3.08092
2.27451,-3.26195,0,3.26195
2.27489,-3.14805,0,3.14805
2.27528,-2.71861,0,2.71861
2.27566,-1.99948,0,1.99948
2.27604,-1.05942,0,1.05942
2.27643,-1.1311e-13,0,1.1311e-13
2.27681,1.05942,0,1.05942
2.27719,1.99948,0,1.99948
2.27758,2.71861,0,2.71861
2.27796,3.14805,0,3.14805
2.27834,3.26195,0,3.26195
2.27873,3.08092,0,3.08092
2.27911,2.66855,0,2.66855
2.2795,2.12132,0,2.12132
2.27988,1.55366,0,1.55366
2.28026,1.0802,0,1.0802
2.28065,0.798005,0,0.798005
2.28103,0.771639,0,0.771639
2.28141,1.02306,0,1.02306
2.2818,1.52814,0,1.52814
2.28218,2.22019,0,2.22019
2.28256,3,0,3
2.28295,3.75092,0,3.75092
2.28333,4.35657,0,4.35657
2.28371,4.71858,0,4.71858
2.2841,4.77164,0,4.77164
2.28448,4.49352,0,4.49352
2.28486,3.90862,0,3.90862
2.28525,3.0844,0,3.0844
2.28563,2.12132,0,2.12132
2.28601,1.13781,0,1.13781
2.2864,0.252497,0,0.252497
2.28678,-0.433569,0,0.433569
2.28717,-0.85195,0,0.85195
2.28755,-0.976905,0,0.976905
2.28793,-0.828943,0,0.828943
2.28832,-0.471315,0,0.471315
2.2887,-1.05317e-13,0,1.05317e-13
2.28908,0.471315,0,0.471315
2.28947,0.828943,0,0.828943
2.28985,0.976905,0,0.976905
2.29023,0.85195,0,0.85195
2.29062,0.433569,0,0.433569
2.291,-0.252497,0,0.252497
2.29138,-1.13781,0,1.13781
2.29177,-2.12132,0,2.12132
2.29215,-3.0844,0,3.0844
2.29253,-3.90862,0,3.90862
2.29292,-4.49352,0,4.49352
2.2933,-4.77164,0,4.77164
2.29368,-4.71858,0,4.71858
2.29407,-4.35657,0,4.35657
2.29445,-3.75092,0,3.75092
2.29484,-3,0,3
2.29522,-2.22019,0,2.22019
2.2956,-1.52814,0,1.52814
2.29599,-1.02306,0,1.02306
2.29637,-0.771639,0,0.771639
2.29675,-0.798005,0,0.798005
2.29714,-1.0802,0,1.0802
2.29752,-1.55366,0,1.55366
2.2979,-2.12132,0,2.12132
2.29829,-2.66855,0,2.66855
2.29867,-3.08092,0,3.08092
2.29905,-3.26195,0,3.26195
2.29944,-3.14805,0,3.14805
2.29982,-2.71861,0,2.71861
2.3002,-1.99948,0,1.99948
2.30059,-1.05942,0,1.05942
2.30097,-3.50283e-13,0,3.50283e-13
2.30135,1.05942,0,1.05942
2.30174,1.99948,0,1.99948
2.30212,2.71861,0,2.71861
2.30251,3.14805,0,3.14805
2.30289,3.26195,0,3.26195
2.30327,3.08092,0,3.08092
2.30366,2.66855,0,2.66855
2.30404,2.12132,0,2.12132
2.30442,1.55366,0,1.55366
2.30481,1.0802,0,1.0802
2.30519,0.798005,0,0.798005
2.30557,0.771639,0,0.771639
2.30596,1.02306,0,1.02306
2.30634,1.52814,0,1.52814
2.30672,2.22019,0,2.22019
2.30711,3,0,3
2.30749,3.75092,0,3.75092
2.30787,4.35657,0,4.35657
2.30826,4.71858,0,4.71858
2.30864,4.77164,0,4.77164
2.30902,4.49352,0,4.49352
2.30941,3.90862,0,3.90862
2.30979,3.0844,0,3.0844
2.31018,2.12132,0,2.12132
2.31056,1.13781,0,1.13781
2.31094,0.252497,0,0.252497
2.31133,-0.433569,0,0.433569
2.31171,-0.85195,0,0.85195
2.31209,-0.976905,0,0.976905
2.31248,-0.828943,0,0.828943
2.31286,-0.471315,0,0.471315
2.31324,-2.13123e-13,0,2.13123e-13
2.31363,0.471315,0,0.471315
2.31401,0.828943,0,0.828943
2.31439,0.976905,0,0.976905
2.31478,0.85195,0,0.85195
2.31516,0.433569,0,0.433569
2.31554,-0.252497,0,0.252497
2.31593,-1.13781,0,1.13781
2.31631,-2.12132,0,2.12132
2.31669,-3.0844,0,3.0844
2.31708,-3.90862,0,3.90862
2.31746,-4.49352,0,4.49352
2.31784,-4.77164,0,4.77164
2.31823,-4.71858,0,4.71858
2.31861,-4.35657,0,4.35657
2.319,-3.75092,0,3.75092
2.31938,-3,0,3
2.31976,-2.22019,0,2.22019
2.32015,-1.52814,0,1.52814
2.32053,-1.02306,0,1.02306
2.32091,-0.771639,0,0.771639
2.3213,-0.798005,0,0.798005
2.32168,-1.0802,0,1.0802
2.32206,-1.55366,0,1.55366
2.32245,-2.12132,0,2.12132
2.32283,-2.66855,0,2.66855
2.32321,-3.08092,0,3.08092
2.3236,-3.26195,0,3.26195
2.32398,-3.14805,0,3.14805
2.32436,-2.71861,0,2.71861
2.32475,-1.99948,0,1.99948
2.32513,-1.05942,0,1.05942
2.32551,-5.87456e-13,0,5.87456e-13
2.3259,1.05942,0,1.05942
2.32628,1.99948,0,1.99948
2.32667,2.71861,0,2.71861
